"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/05/2023","AQS","261630015","1","19.7","ppb","27","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/06/2023","AQS","261630015","1","1.8","ppb","1","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/07/2023","AQS","261630015","1","2.1","ppb","3","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/08/2023","AQS","261630015","1","0","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/09/2023","AQS","261630015","1","26.5","ppb","37","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/10/2023","AQS","261630015","1","25.9","ppb","36","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/11/2023","AQS","261630015","1","1.5","ppb","1","DETROIT-SOUTHWEST (DET-SW)","22","92.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/12/2023","AQS","261630015","1","0.8","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/13/2023","AQS","261630015","1","12.3","ppb","17","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/14/2023","AQS","261630015","1","27.9","ppb","39","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/15/2023","AQS","261630015","1","33","ppb","47","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/16/2023","AQS","261630015","1","10.6","ppb","14","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/17/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/18/2023","AQS","261630015","1","0.9","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/19/2023","AQS","261630015","1","0.5","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/20/2023","AQS","261630015","1","0.9","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/21/2023","AQS","261630015","1","-0.4","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/22/2023","AQS","261630015","1","1.4","ppb","1","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/23/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/24/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","20","83.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/25/2023","AQS","261630015","1","-0.1","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/26/2023","AQS","261630015","1","10","ppb","14","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/27/2023","AQS","261630015","1","4.6","ppb","6","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/28/2023","AQS","261630015","1","-0.5","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/29/2023","AQS","261630015","1","7.6","ppb","10","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"04/30/2023","AQS","261630015","1","0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/01/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/02/2023","AQS","261630015","1","-0.5","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/03/2023","AQS","261630015","1","-0.5","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/04/2023","AQS","261630015","1","14.8","ppb","20","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/05/2023","AQS","261630015","1","12.6","ppb","17","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/06/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/07/2023","AQS","261630015","1","29.9","ppb","41","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/08/2023","AQS","261630015","1","5.5","ppb","7","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/09/2023","AQS","261630015","1","0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/10/2023","AQS","261630015","1","30.9","ppb","43","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/11/2023","AQS","261630015","1","30.7","ppb","43","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/12/2023","AQS","261630015","1","24.3","ppb","34","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/13/2023","AQS","261630015","1","1.9","ppb","1","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/14/2023","AQS","261630015","1","0.7","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/15/2023","AQS","261630015","1","32.6","ppb","46","DETROIT-SOUTHWEST (DET-SW)","20","83.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/16/2023","AQS","261630015","1","8.4","ppb","11","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/17/2023","AQS","261630015","1","0","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/18/2023","AQS","261630015","1","0","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/19/2023","AQS","261630015","1","27.6","ppb","39","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/20/2023","AQS","261630015","1","-0.5","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/21/2023","AQS","261630015","1","6.4","ppb","9","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/22/2023","AQS","261630015","1","4.5","ppb","6","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/23/2023","AQS","261630015","1","20.8","ppb","29","DETROIT-SOUTHWEST (DET-SW)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/24/2023","AQS","261630015","1","0.1","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/25/2023","AQS","261630015","1","0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/26/2023","AQS","261630015","1","2.8","ppb","3","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/27/2023","AQS","261630015","1","22.1","ppb","31","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/28/2023","AQS","261630015","1","2.2","ppb","3","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/29/2023","AQS","261630015","1","4.2","ppb","6","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/30/2023","AQS","261630015","1","40.1","ppb","56","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/31/2023","AQS","261630015","1","7.4","ppb","10","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/01/2023","AQS","261630015","1","11.1","ppb","16","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/02/2023","AQS","261630015","1","1.5","ppb","1","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/03/2023","AQS","261630015","1","0.6","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/04/2023","AQS","261630015","1","2","ppb","3","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/05/2023","AQS","261630015","1","31.1","ppb","44","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/06/2023","AQS","261630015","1","0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","24","100.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/07/2023","AQS","261630015","1","0","ppb","0","DETROIT-SOUTHWEST (DET-SW)","24","100.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/08/2023","AQS","261630015","1","2.9","ppb","3","DETROIT-SOUTHWEST (DET-SW)","22","92.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/09/2023","AQS","261630015","1","0","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/10/2023","AQS","261630015","1","20","ppb","29","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/11/2023","AQS","261630015","1","1.6","ppb","1","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/12/2023","AQS","261630015","1","0.1","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/13/2023","AQS","261630015","1","0","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/14/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/15/2023","AQS","261630015","1","8.5","ppb","11","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/16/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/17/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/18/2023","AQS","261630015","1","12.1","ppb","17","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/19/2023","AQS","261630015","1","0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/20/2023","AQS","261630015","1","-0.1","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/21/2023","AQS","261630015","1","0","ppb","0","DETROIT-SOUTHWEST (DET-SW)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/22/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/23/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/24/2023","AQS","261630015","1","0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/25/2023","AQS","261630015","1","2.9","ppb","3","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/26/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/27/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/28/2023","AQS","261630015","1","2.1","ppb","3","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/29/2023","AQS","261630015","1","1.7","ppb","1","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/30/2023","AQS","261630015","1","1.7","ppb","1","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/01/2023","AQS","261630015","1","0.5","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/02/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/03/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/04/2023","AQS","261630015","1","5","ppb","7","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/05/2023","AQS","261630015","1","3","ppb","4","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/06/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/07/2023","AQS","261630015","1","1.1","ppb","1","DETROIT-SOUTHWEST (DET-SW)","22","92.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/08/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/09/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/10/2023","AQS","261630015","1","3.3","ppb","4","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/11/2023","AQS","261630015","1","0","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/12/2023","AQS","261630015","1","0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/13/2023","AQS","261630015","1","2.3","ppb","3","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/14/2023","AQS","261630015","1","2.5","ppb","3","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/15/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/16/2023","AQS","261630015","1","0.5","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/17/2023","AQS","261630015","1","0.4","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/18/2023","AQS","261630015","1","3.7","ppb","4","DETROIT-SOUTHWEST (DET-SW)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/19/2023","AQS","261630015","1","12.8","ppb","17","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/20/2023","AQS","261630015","1","0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/21/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/22/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/23/2023","AQS","261630015","1","3.2","ppb","4","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/24/2023","AQS","261630015","1","1.9","ppb","1","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/25/2023","AQS","261630015","1","8.6","ppb","11","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/26/2023","AQS","261630015","1","0","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/27/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/28/2023","AQS","261630015","1","-0.3","ppb","0","DETROIT-SOUTHWEST (DET-SW)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/29/2023","AQS","261630015","1","-0.2","ppb","0","DETROIT-SOUTHWEST (DET-SW)","22","92.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
