"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/01/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/02/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/03/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/04/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/05/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/06/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/07/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/08/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/09/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/10/2023","AQS","261630001","1","0.6","ppm","7","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/11/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","10","42.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/12/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","8","33.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/13/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/14/2023","AQS","261630001","1","0.7","ppm","8","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/15/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/16/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/17/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/18/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/19/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/20/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/21/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/22/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/23/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/24/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/25/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/26/2023","AQS","261630001","1","0.7","ppm","8","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/27/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/28/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/29/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"04/30/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/01/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/02/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/03/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/04/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/05/2023","AQS","261630001","1","0.6","ppm","7","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/06/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/07/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/08/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/09/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","18","75.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/10/2023","AQS","261630001","1","0.6","ppm","7","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/11/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/12/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/13/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/14/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/15/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/16/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/17/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/18/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/19/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/20/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/21/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/22/2023","AQS","261630001","1","0.6","ppm","7","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/23/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","16","67.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/24/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/25/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/26/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/27/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/28/2023","AQS","261630001","1","1","ppm","11","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/29/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/30/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/31/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/01/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/02/2023","AQS","261630001","1","0.6","ppm","7","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/03/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/04/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/05/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/06/2023","AQS","261630001","1","0.6","ppm","7","Allen Park","17","71.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/07/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/08/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/09/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/10/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/11/2023","AQS","261630001","1","0.6","ppm","7","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/12/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/13/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/14/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/15/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/16/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/17/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/18/2023","AQS","261630001","1","0.6","ppm","7","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/19/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/20/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","16","67.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/21/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/22/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/23/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/24/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/25/2023","AQS","261630001","1","0.6","ppm","7","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/26/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/27/2023","AQS","261630001","1","1.7","ppm","19","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/28/2023","AQS","261630001","1","1.7","ppm","19","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/29/2023","AQS","261630001","1","1","ppm","11","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/30/2023","AQS","261630001","1","0.7","ppm","8","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/01/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/02/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/03/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/04/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/05/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/06/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/07/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/08/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/09/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/10/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/11/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/12/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/13/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/14/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/15/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/16/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/17/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/18/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","8","33.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/10/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","6","25.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/11/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/12/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/13/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/14/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/15/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/16/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/17/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/18/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","17","71.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/19/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/20/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/21/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/22/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/23/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/24/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/25/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/26/2023","AQS","261630001","1","1","ppm","11","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/27/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/28/2023","AQS","261630001","1","0.4","ppm","5","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/29/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/30/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/31/2023","AQS","261630001","1","0.3","ppm","3","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/01/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","22","92.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/02/2023","AQS","261630001","1","0.1","ppm","1","Allen Park","3","13.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/06/2023","AQS","261630001","1","0.2","ppm","2","Allen Park","9","38.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/07/2023","AQS","261630001","1","0.5","ppm","6","Allen Park","24","100.0000","42101","Carbon monoxide","093","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
