"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/26/2023","AQS","261630098","21","25.9","ug/m3 LC","82","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/27/2023","AQS","261630098","21","13.5","ug/m3 LC","59","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/28/2023","AQS","261630098","21","15.7","ug/m3 LC","63","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/29/2023","AQS","261630098","21","6.1","ug/m3 LC","34","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/30/2023","AQS","261630098","21","6.6","ug/m3 LC","37","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/31/2023","AQS","261630098","21","18.1","ug/m3 LC","68","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"01/01/2023","AQS","261630099","1","19","ug/m3 LC","69","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/02/2023","AQS","261630099","1","24.7","ug/m3 LC","80","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/03/2023","AQS","261630099","1","14.4","ug/m3 LC","61","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/04/2023","AQS","261630099","1","12.4","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/05/2023","AQS","261630099","1","9.5","ug/m3 LC","52","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/06/2023","AQS","261630099","1","12.3","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/07/2023","AQS","261630099","1","8.4","ug/m3 LC","47","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/08/2023","AQS","261630099","1","12.5","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/09/2023","AQS","261630099","1","20.5","ug/m3 LC","72","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/10/2023","AQS","261630099","1","28.2","ug/m3 LC","87","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/11/2023","AQS","261630099","1","26.4","ug/m3 LC","83","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/12/2023","AQS","261630099","1","23.3","ug/m3 LC","77","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/13/2023","AQS","261630099","1","4.5","ug/m3 LC","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/14/2023","AQS","261630099","1","10.7","ug/m3 LC","54","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/15/2023","AQS","261630099","1","15.8","ug/m3 LC","63","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/16/2023","AQS","261630099","1","15.4","ug/m3 LC","63","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/17/2023","AQS","261630099","1","15.3","ug/m3 LC","63","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/18/2023","AQS","261630099","1","9","ug/m3 LC","50","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/19/2023","AQS","261630099","1","9.3","ug/m3 LC","51","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/20/2023","AQS","261630099","1","5.9","ug/m3 LC","33","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/21/2023","AQS","261630099","1","8.1","ug/m3 LC","45","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/22/2023","AQS","261630099","1","14.4","ug/m3 LC","61","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/23/2023","AQS","261630099","1","12.1","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/24/2023","AQS","261630099","1","17.6","ug/m3 LC","67","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/25/2023","AQS","261630099","1","15.9","ug/m3 LC","64","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/26/2023","AQS","261630099","1","12","ug/m3 LC","56","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/27/2023","AQS","261630099","1","13.8","ug/m3 LC","60","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/28/2023","AQS","261630099","1","14.9","ug/m3 LC","62","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/29/2023","AQS","261630099","1","14.5","ug/m3 LC","61","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/30/2023","AQS","261630099","1","10.2","ug/m3 LC","53","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/31/2023","AQS","261630099","1","13.6","ug/m3 LC","59","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/01/2023","AQS","261630099","1","21.7","ug/m3 LC","74","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/02/2023","AQS","261630099","1","15.5","ug/m3 LC","63","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/03/2023","AQS","261630099","1","7.1","ug/m3 LC","39","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/04/2023","AQS","261630099","1","11.6","ug/m3 LC","56","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/05/2023","AQS","261630099","1","10.7","ug/m3 LC","54","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/06/2023","AQS","261630099","1","11.6","ug/m3 LC","56","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/07/2023","AQS","261630099","1","18","ug/m3 LC","68","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/08/2023","AQS","261630099","1","22.4","ug/m3 LC","76","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/09/2023","AQS","261630099","1","15.1","ug/m3 LC","62","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/10/2023","AQS","261630099","1","6.5","ug/m3 LC","36","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/11/2023","AQS","261630099","1","7.6","ug/m3 LC","42","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/12/2023","AQS","261630099","1","12.9","ug/m3 LC","58","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/13/2023","AQS","261630099","1","13.8","ug/m3 LC","60","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/14/2023","AQS","261630099","1","18.8","ug/m3 LC","69","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/15/2023","AQS","261630099","1","9.2","ug/m3 LC","51","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/16/2023","AQS","261630099","1","7.9","ug/m3 LC","44","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/17/2023","AQS","261630099","1","5.3","ug/m3 LC","29","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/18/2023","AQS","261630099","1","9.9","ug/m3 LC","52","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/19/2023","AQS","261630099","1","7.3","ug/m3 LC","41","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/20/2023","AQS","261630099","1","14.2","ug/m3 LC","61","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/21/2023","AQS","261630099","1","12.7","ug/m3 LC","58","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/22/2023","AQS","261630099","1","9.7","ug/m3 LC","52","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/26/2023","AQS","261630099","1","12.3","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/27/2023","AQS","261630099","1","11.1","ug/m3 LC","55","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/28/2023","AQS","261630099","1","10.5","ug/m3 LC","54","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/01/2023","AQS","261630099","1","17.5","ug/m3 LC","67","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/02/2023","AQS","261630099","1","24.6","ug/m3 LC","80","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/03/2023","AQS","261630099","1","12.5","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/04/2023","AQS","261630099","1","10.8","ug/m3 LC","54","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/05/2023","AQS","261630099","1","17.4","ug/m3 LC","66","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/06/2023","AQS","261630099","1","14.6","ug/m3 LC","61","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/07/2023","AQS","261630099","1","5.3","ug/m3 LC","29","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/08/2023","AQS","261630099","1","6.7","ug/m3 LC","37","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/09/2023","AQS","261630099","1","7.4","ug/m3 LC","41","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/10/2023","AQS","261630099","1","11.1","ug/m3 LC","55","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/11/2023","AQS","261630099","1","5.2","ug/m3 LC","29","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/12/2023","AQS","261630099","1","9.6","ug/m3 LC","52","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/13/2023","AQS","261630099","1","11.4","ug/m3 LC","55","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/14/2023","AQS","261630099","1","5.7","ug/m3 LC","32","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/15/2023","AQS","261630099","1","9.1","ug/m3 LC","51","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/16/2023","AQS","261630099","1","14.3","ug/m3 LC","61","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/17/2023","AQS","261630099","1","10.3","ug/m3 LC","53","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/18/2023","AQS","261630099","1","6.1","ug/m3 LC","34","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/19/2023","AQS","261630099","1","5.8","ug/m3 LC","32","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/20/2023","AQS","261630099","1","11.4","ug/m3 LC","55","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/21/2023","AQS","261630099","1","18.1","ug/m3 LC","68","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/22/2023","AQS","261630099","1","25.9","ug/m3 LC","82","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/23/2023","AQS","261630099","1","20.3","ug/m3 LC","72","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/24/2023","AQS","261630099","1","8.5","ug/m3 LC","47","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/25/2023","AQS","261630099","1","5.7","ug/m3 LC","32","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/26/2023","AQS","261630099","1","10","ug/m3 LC","53","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/27/2023","AQS","261630099","1","12.9","ug/m3 LC","58","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
