"Date","Source","Site ID","POC","Daily Mean Pb Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/06/2023","AQS","261630015","1","0.003","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/12/2023","AQS","261630015","1","0.013","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/18/2023","AQS","261630015","1","0.036","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/24/2023","AQS","261630015","1","0.018","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"05/30/2023","AQS","261630015","1","0.011","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/05/2023","AQS","261630015","1","0.026","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/11/2023","AQS","261630015","1","0.004","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/17/2023","AQS","261630015","1","0.007","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/23/2023","AQS","261630015","1","0.002","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"06/29/2023","AQS","261630015","1","0.006","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/05/2023","AQS","261630015","1","0.009","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/11/2023","AQS","261630015","1","0.008","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/17/2023","AQS","261630015","1","0.005","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/23/2023","AQS","261630015","1","0.005","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"07/29/2023","AQS","261630015","1","0.003","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"08/04/2023","AQS","261630015","1","0.004","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"08/11/2023","AQS","261630015","1","0.005","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"08/22/2023","AQS","261630015","1","0.004","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"08/31/2023","AQS","261630015","1","0.003","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"09/03/2023","AQS","261630015","1","0.005","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"09/09/2023","AQS","261630015","1","0.005","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"09/15/2023","AQS","261630015","1","0.015","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"09/21/2023","AQS","261630015","1","0.009","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"09/29/2023","AQS","261630015","1","0.007","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"10/03/2023","AQS","261630015","1","0.013","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"10/09/2023","AQS","261630015","1","0.002","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"10/11/2023","AQS","261630015","1","0.003","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"10/15/2023","AQS","261630015","1","0.002","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"10/21/2023","AQS","261630015","1","0.007","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"10/27/2023","AQS","261630015","1","0.007","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"11/02/2023","AQS","261630015","1","0.006","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"11/08/2023","AQS","261630015","1","0.005","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"11/14/2023","AQS","261630015","1","0.003","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"11/20/2023","AQS","261630015","1","0.007","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"11/26/2023","AQS","261630015","1","0.006","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"12/14/2023","AQS","261630015","1","0.007","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"12/20/2023","AQS","261630015","1","0.003","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"12/26/2023","AQS","261630015","1","0.001","ug/m3 LC",".","DETROIT-SOUTHWEST (DET-SW)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/06/2023","AQS","261630033","1","0.002","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"01/12/2023","AQS","261630033","1","0.01","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"01/18/2023","AQS","261630033","1","0.005","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"01/24/2023","AQS","261630033","1","0.003","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"01/30/2023","AQS","261630033","1","0.001","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"02/05/2023","AQS","261630033","1","0.012","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"02/11/2023","AQS","261630033","1","0.005","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"02/17/2023","AQS","261630033","1","0.006","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"02/23/2023","AQS","261630033","1","0.001","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"03/01/2023","AQS","261630033","1","0.009","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"03/07/2023","AQS","261630033","1","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"03/13/2023","AQS","261630033","1","0.007","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"03/19/2023","AQS","261630033","1","0.003","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"03/25/2023","AQS","261630033","1","0.006","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"03/31/2023","AQS","261630033","1","0.002","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"04/06/2023","AQS","261630033","1","0.009","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"04/12/2023","AQS","261630033","1","0.016","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"04/18/2023","AQS","261630033","1","0.003","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"04/24/2023","AQS","261630033","1","0.003","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"04/30/2023","AQS","261630033","1","0.002","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"05/06/2023","AQS","261630033","1","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"05/12/2023","AQS","261630033","1","0.012","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"05/18/2023","AQS","261630033","1","0.012","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"05/24/2023","AQS","261630033","1","0.015","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"05/30/2023","AQS","261630033","1","0.013","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"06/05/2023","AQS","261630033","1","0.023","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"06/11/2023","AQS","261630033","1","0.007","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"06/17/2023","AQS","261630033","1","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"06/23/2023","AQS","261630033","1","0.002","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"06/29/2023","AQS","261630033","1","0.007","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"07/05/2023","AQS","261630033","1","0.006","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"07/11/2023","AQS","261630033","1","0.015","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"07/17/2023","AQS","261630033","1","0.007","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"07/23/2023","AQS","261630033","1","0.005","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"07/29/2023","AQS","261630033","1","0.005","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"08/04/2023","AQS","261630033","1","0.005","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"08/10/2023","AQS","261630033","1","0.003","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"08/24/2023","AQS","261630033","1","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"08/28/2023","AQS","261630033","1","0.012","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"08/30/2023","AQS","261630033","1","0.008","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"09/03/2023","AQS","261630033","1","0.013","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"09/09/2023","AQS","261630033","1","0.009","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"09/15/2023","AQS","261630033","1","0.02","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"09/21/2023","AQS","261630033","1","0.01","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"09/27/2023","AQS","261630033","1","0.005","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"10/03/2023","AQS","261630033","1","0.014","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"10/09/2023","AQS","261630033","1","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"10/15/2023","AQS","261630033","1","0.001","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"10/21/2023","AQS","261630033","1","0.003","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"10/27/2023","AQS","261630033","1","0.006","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"11/02/2023","AQS","261630033","1","0.006","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"11/08/2023","AQS","261630033","1","0.002","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"11/14/2023","AQS","261630033","1","0.008","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"11/20/2023","AQS","261630033","1","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"11/26/2023","AQS","261630033","1","0.011","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"12/14/2023","AQS","261630033","1","0.009","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"12/20/2023","AQS","261630033","1","0.006","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"12/26/2023","AQS","261630033","1","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"01/12/2023","AQS","261630033","2","0.01","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"01/24/2023","AQS","261630033","2","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"02/05/2023","AQS","261630033","2","0.013","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"02/17/2023","AQS","261630033","2","0.006","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"03/01/2023","AQS","261630033","2","0.009","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"03/13/2023","AQS","261630033","2","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"03/25/2023","AQS","261630033","2","0.013","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"04/06/2023","AQS","261630033","2","0.042","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"04/18/2023","AQS","261630033","2","0.002","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
