"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/04/2023","AQS","261130001","1","4.3","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/05/2023","AQS","261130001","1","2.3","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/06/2023","AQS","261130001","1","2.5","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","21","88.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/07/2023","AQS","261130001","1","1.6","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","20","83.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/08/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/09/2023","AQS","261130001","1","1.5","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/10/2023","AQS","261130001","1","1.6","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/11/2023","AQS","261130001","1","1.7","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/12/2023","AQS","261130001","1","1.9","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/13/2023","AQS","261130001","1","1.2","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/14/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/15/2023","AQS","261130001","1","2","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/16/2023","AQS","261130001","1","1.3","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/17/2023","AQS","261130001","1","1.6","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/18/2023","AQS","261130001","1","1.1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"07/19/2023","AQS","261130001","1","1.1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/08/2023","AQS","261130001","1","1.1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/09/2023","AQS","261130001","1","1.7","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/10/2023","AQS","261130001","1","2","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/11/2023","AQS","261130001","1","1.5","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/12/2023","AQS","261130001","1","1.9","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/13/2023","AQS","261130001","1","1.1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/14/2023","AQS","261130001","1","1.1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/15/2023","AQS","261130001","1","3.1","ppb","3","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/16/2023","AQS","261130001","1","2.1","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","20","83.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/17/2023","AQS","261130001","1","2.3","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/18/2023","AQS","261130001","1","2.3","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/19/2023","AQS","261130001","1","2.2","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/20/2023","AQS","261130001","1","2.4","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/21/2023","AQS","261130001","1","1.7","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/22/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/23/2023","AQS","261130001","1","2.6","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","18","75.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/24/2023","AQS","261130001","1","2.5","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/25/2023","AQS","261130001","1","1.6","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/26/2023","AQS","261130001","1","1.3","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/27/2023","AQS","261130001","1","1.2","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/28/2023","AQS","261130001","1","1.7","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/29/2023","AQS","261130001","1","2.7","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/30/2023","AQS","261130001","1","0.6","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","19","79.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"08/31/2023","AQS","261130001","1","0.3","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","18","75.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/01/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/02/2023","AQS","261130001","1","1.5","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/03/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/04/2023","AQS","261130001","1","0.8","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/05/2023","AQS","261130001","1","1.5","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/06/2023","AQS","261130001","1","1.7","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/07/2023","AQS","261130001","1","1.2","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/08/2023","AQS","261130001","1","0.7","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/09/2023","AQS","261130001","1","0.4","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/10/2023","AQS","261130001","1","0.5","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/11/2023","AQS","261130001","1","0.6","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/12/2023","AQS","261130001","1","0.7","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","20","83.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/13/2023","AQS","261130001","1","0.2","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","20","83.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/14/2023","AQS","261130001","1","0.3","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/15/2023","AQS","261130001","1","0.4","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/16/2023","AQS","261130001","1","1.1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/17/2023","AQS","261130001","1","0.4","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/18/2023","AQS","261130001","1","0.7","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/19/2023","AQS","261130001","1","0.2","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/20/2023","AQS","261130001","1","0.9","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/21/2023","AQS","261130001","1","1.9","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/22/2023","AQS","261130001","1","1.1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/23/2023","AQS","261130001","1","0.7","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/24/2023","AQS","261130001","1","0.4","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/25/2023","AQS","261130001","1","0.6","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/26/2023","AQS","261130001","1","1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/28/2023","AQS","261130001","1","1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/29/2023","AQS","261130001","1","1.2","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"09/30/2023","AQS","261130001","1","1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/01/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/02/2023","AQS","261130001","1","1.6","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/03/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/04/2023","AQS","261130001","1","2","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/05/2023","AQS","261130001","1","2.1","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/06/2023","AQS","261130001","1","1.3","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/07/2023","AQS","261130001","1","0.3","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/08/2023","AQS","261130001","1","0","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/09/2023","AQS","261130001","1","0.2","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/10/2023","AQS","261130001","1","0.5","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/11/2023","AQS","261130001","1","0.6","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","19","79.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/12/2023","AQS","261130001","1","1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/13/2023","AQS","261130001","1","0.9","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/14/2023","AQS","261130001","1","0.6","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/15/2023","AQS","261130001","1","0.5","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/16/2023","AQS","261130001","1","0.9","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/17/2023","AQS","261130001","1","0.6","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/18/2023","AQS","261130001","1","1.6","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/19/2023","AQS","261130001","1","1.8","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/20/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/21/2023","AQS","261130001","1","0.3","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/22/2023","AQS","261130001","1","0.9","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/23/2023","AQS","261130001","1","2.1","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/24/2023","AQS","261130001","1","2.7","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/25/2023","AQS","261130001","1","2.4","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/26/2023","AQS","261130001","1","2","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","21","88.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/27/2023","AQS","261130001","1","2.7","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/28/2023","AQS","261130001","1","0.4","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/29/2023","AQS","261130001","1","0.9","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/30/2023","AQS","261130001","1","0.4","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"10/31/2023","AQS","261130001","1","1.3","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/01/2023","AQS","261130001","1","1.8","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/02/2023","AQS","261130001","1","3.6","ppb","3","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/03/2023","AQS","261130001","1","4.9","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/04/2023","AQS","261130001","1","1.8","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/05/2023","AQS","261130001","1","2","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/06/2023","AQS","261130001","1","2.6","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/07/2023","AQS","261130001","1","0.8","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","20","83.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/08/2023","AQS","261130001","1","1.1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
