"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/15/2023","AQS","261150951","1","27","ug/m3 SC","25","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"10/21/2023","AQS","261150951","1","6","ug/m3 SC","6","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"10/27/2023","AQS","261150951","1","79","ug/m3 SC","63","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"11/02/2023","AQS","261150951","1","31","ug/m3 SC","29","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"11/08/2023","AQS","261150951","1","9","ug/m3 SC","8","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"11/14/2023","AQS","261150951","1","22","ug/m3 SC","20","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"11/23/2023","AQS","261150951","1","0","ug/m3 SC","0","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"11/26/2023","AQS","261150951","1","7","ug/m3 SC","6","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"12/02/2023","AQS","261150951","1","4","ug/m3 SC","4","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"12/08/2023","AQS","261150951","1","29","ug/m3 SC","27","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"12/14/2023","AQS","261150951","1","24","ug/m3 SC","22","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"12/20/2023","AQS","261150951","1","11","ug/m3 SC","10","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"12/26/2023","AQS","261150951","1","1","ug/m3 SC","1","DTE Energy Company","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.891712283","-83.337430932"
"01/06/2023","AQS","261150953","1","1","ug/m3 SC","1","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"01/12/2023","AQS","261150953","1","25","ug/m3 SC","23","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"01/18/2023","AQS","261150953","1","18","ug/m3 SC","17","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"01/24/2023","AQS","261150953","1","25","ug/m3 SC","23","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"01/30/2023","AQS","261150953","1","4","ug/m3 SC","4","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"02/05/2023","AQS","261150953","1","15","ug/m3 SC","14","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"02/11/2023","AQS","261150953","1","14","ug/m3 SC","13","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"02/17/2023","AQS","261150953","1","63","ug/m3 SC","55","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"02/23/2023","AQS","261150953","1","5","ug/m3 SC","5","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"03/01/2023","AQS","261150953","1","10","ug/m3 SC","9","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"03/07/2023","AQS","261150953","1","14","ug/m3 SC","13","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"03/13/2023","AQS","261150953","1","19","ug/m3 SC","18","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"03/19/2023","AQS","261150953","1","16","ug/m3 SC","15","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"03/25/2023","AQS","261150953","1","18","ug/m3 SC","17","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"03/31/2023","AQS","261150953","1","22","ug/m3 SC","20","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"04/06/2023","AQS","261150953","1","39","ug/m3 SC","36","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"04/12/2023","AQS","261150953","1","36","ug/m3 SC","33","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"04/18/2023","AQS","261150953","1","24","ug/m3 SC","22","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"04/24/2023","AQS","261150953","1","25","ug/m3 SC","23","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"04/30/2023","AQS","261150953","1","24","ug/m3 SC","22","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"05/05/2023","AQS","261150953","1","26","ug/m3 SC","24","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"05/11/2023","AQS","261150953","1","45","ug/m3 SC","42","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"05/17/2023","AQS","261150953","1","41","ug/m3 SC","38","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"05/23/2023","AQS","261150953","1","49","ug/m3 SC","45","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"05/29/2023","AQS","261150953","1","48","ug/m3 SC","44","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"06/05/2023","AQS","261150953","1","39","ug/m3 SC","36","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"06/11/2023","AQS","261150953","1","30","ug/m3 SC","28","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"06/17/2023","AQS","261150953","1","38","ug/m3 SC","35","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"06/23/2023","AQS","261150953","1","14","ug/m3 SC","13","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"06/29/2023","AQS","261150953","1","117","ug/m3 SC","82","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"07/05/2023","AQS","261150953","1","30","ug/m3 SC","28","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"07/11/2023","AQS","261150953","1","21","ug/m3 SC","19","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"07/17/2023","AQS","261150953","1","37","ug/m3 SC","34","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"07/23/2023","AQS","261150953","1","16","ug/m3 SC","15","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"07/29/2023","AQS","261150953","1","11","ug/m3 SC","10","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"08/04/2023","AQS","261150953","1","24","ug/m3 SC","22","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"08/10/2023","AQS","261150953","1","20","ug/m3 SC","19","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"08/16/2023","AQS","261150953","1","15","ug/m3 SC","14","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"08/22/2023","AQS","261150953","1","14","ug/m3 SC","13","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"08/28/2023","AQS","261150953","1","13","ug/m3 SC","12","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"09/03/2023","AQS","261150953","1","15","ug/m3 SC","14","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"09/09/2023","AQS","261150953","1","9","ug/m3 SC","8","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"09/15/2023","AQS","261150953","1","10","ug/m3 SC","9","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"09/21/2023","AQS","261150953","1","15","ug/m3 SC","14","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"09/27/2023","AQS","261150953","1","3","ug/m3 SC","3","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"10/03/2023","AQS","261150953","1","23","ug/m3 SC","21","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"10/09/2023","AQS","261150953","1","42","ug/m3 SC","39","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"10/15/2023","AQS","261150953","1","1","ug/m3 SC","1","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"10/21/2023","AQS","261150953","1","1","ug/m3 SC","1","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"10/27/2023","AQS","261150953","1","15","ug/m3 SC","14","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"11/02/2023","AQS","261150953","1","7","ug/m3 SC","6","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"11/08/2023","AQS","261150953","1","21","ug/m3 SC","19","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"11/14/2023","AQS","261150953","1","1","ug/m3 SC","1","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"11/23/2023","AQS","261150953","1","13","ug/m3 SC","12","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"11/26/2023","AQS","261150953","1","21","ug/m3 SC","19","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"12/02/2023","AQS","261150953","1","11","ug/m3 SC","10","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"12/08/2023","AQS","261150953","1","12","ug/m3 SC","11","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"12/14/2023","AQS","261150953","1","11","ug/m3 SC","10","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"12/20/2023","AQS","261150953","1","6","ug/m3 SC","6","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"12/26/2023","AQS","261150953","1","20","ug/m3 SC","19","DTE Energy","1","100.0000","81102","PM10 Total 0-10um STP","064","33780","Monroe, MI","26","Michigan","115","Monroe","41.886989402","-83.364098486"
"01/01/2023","AQS","261390005","1","24","ug/m3 SC","22","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/02/2023","AQS","261390005","1","30","ug/m3 SC","28","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/03/2023","AQS","261390005","1","15","ug/m3 SC","14","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/04/2023","AQS","261390005","1","12","ug/m3 SC","11","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/05/2023","AQS","261390005","1","13","ug/m3 SC","12","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/06/2023","AQS","261390005","1","9","ug/m3 SC","8","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/07/2023","AQS","261390005","1","7","ug/m3 SC","6","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/08/2023","AQS","261390005","1","14","ug/m3 SC","13","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/09/2023","AQS","261390005","1","26","ug/m3 SC","24","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/10/2023","AQS","261390005","1","28","ug/m3 SC","26","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/11/2023","AQS","261390005","1","37","ug/m3 SC","34","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/12/2023","AQS","261390005","1","22","ug/m3 SC","20","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/13/2023","AQS","261390005","1","4","ug/m3 SC","4","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/14/2023","AQS","261390005","1","8","ug/m3 SC","7","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/15/2023","AQS","261390005","1","17","ug/m3 SC","16","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/16/2023","AQS","261390005","1","14","ug/m3 SC","13","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/19/2023","AQS","261390005","1","7","ug/m3 SC","6","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/20/2023","AQS","261390005","1","3","ug/m3 SC","3","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/21/2023","AQS","261390005","1","11","ug/m3 SC","10","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/22/2023","AQS","261390005","1","16","ug/m3 SC","15","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/23/2023","AQS","261390005","1","13","ug/m3 SC","12","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/24/2023","AQS","261390005","1","21","ug/m3 SC","19","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/25/2023","AQS","261390005","1","25","ug/m3 SC","23","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/26/2023","AQS","261390005","1","9","ug/m3 SC","8","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/27/2023","AQS","261390005","1","11","ug/m3 SC","10","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/28/2023","AQS","261390005","1","13","ug/m3 SC","12","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/29/2023","AQS","261390005","1","9","ug/m3 SC","8","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/30/2023","AQS","261390005","1","7","ug/m3 SC","6","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"01/31/2023","AQS","261390005","1","13","ug/m3 SC","12","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/01/2023","AQS","261390005","1","18","ug/m3 SC","17","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/02/2023","AQS","261390005","1","16","ug/m3 SC","15","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/03/2023","AQS","261390005","1","7","ug/m3 SC","6","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/04/2023","AQS","261390005","1","17","ug/m3 SC","16","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/05/2023","AQS","261390005","1","15","ug/m3 SC","14","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/06/2023","AQS","261390005","1","17","ug/m3 SC","16","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/07/2023","AQS","261390005","1","17","ug/m3 SC","16","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/08/2023","AQS","261390005","1","24","ug/m3 SC","22","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/09/2023","AQS","261390005","1","14","ug/m3 SC","13","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/10/2023","AQS","261390005","1","6","ug/m3 SC","6","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/11/2023","AQS","261390005","1","11","ug/m3 SC","10","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/12/2023","AQS","261390005","1","16","ug/m3 SC","15","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/13/2023","AQS","261390005","1","18","ug/m3 SC","17","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/14/2023","AQS","261390005","1","19","ug/m3 SC","18","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/15/2023","AQS","261390005","1","9","ug/m3 SC","8","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/16/2023","AQS","261390005","1","6","ug/m3 SC","6","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/17/2023","AQS","261390005","1","4","ug/m3 SC","4","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/18/2023","AQS","261390005","1","14","ug/m3 SC","13","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/19/2023","AQS","261390005","1","12","ug/m3 SC","11","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/20/2023","AQS","261390005","1","17","ug/m3 SC","16","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/21/2023","AQS","261390005","1","11","ug/m3 SC","10","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/22/2023","AQS","261390005","1","10","ug/m3 SC","9","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/23/2023","AQS","261390005","1","7","ug/m3 SC","6","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/24/2023","AQS","261390005","1","5","ug/m3 SC","5","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/25/2023","AQS","261390005","1","15","ug/m3 SC","14","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/26/2023","AQS","261390005","1","15","ug/m3 SC","14","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/27/2023","AQS","261390005","1","11","ug/m3 SC","10","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
"02/28/2023","AQS","261390005","1","11","ug/m3 SC","10","Jenison","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","139","Ottawa","42.894444","-85.852778"
